T1,T2,T0,flag,vref,theta,alpha,beta,a,b,c
1.0345191606945667e-05,2.851210646590288e-05,1.1142701927151456e-05,0,8.0,279.0,1.2514757203218467,-7.901506724761103,1.2514757203218478,-7.468643411977614,6.21716769165577
1.0813960877444275e-05,2.8586576802891824e-05,1.0599462319663907e-05,0,8.0,278.0,1.1133848076805224,-7.922144549932563,1.1133848076805224,-7.417470836534299,6.304086028853777
1.1279436110702423e-05,2.865233939166222e-05,1.0068224497635358e-05,0,8.0,277.0,0.9749547472411806,-7.940369213130577,0.9749547472411804,-7.364038827619524,6.389084080378343
1.1741475518454897e-05,2.8709374200292466e-05,9.549150281252638e-06,0,7.999999999999999,276.0,0.8362277061412302,-7.956175162946185,0.8362277061412299,-7.308363661140809,6.472135954999577
1.2199938359022222e-05,2.875766385542735e-05,9.042397785550429e-06,0,7.9999999999999964,275.0,0.6972459419812657,-7.969557584733961,0.6972459419812655,-7.250462296293198,6.553216354311932
1.2654684980181936e-05,2.8797193647570136e-05,8.548121372247932e-06,0,7.999999999999999,274.0,0.5580517899530035,-7.980512402078594,0.5580517899530042,-7.190352370393337,6.632300580440334
1.3105576861708e-05,2.882795153556319e-05,8.066471602728813e-06,0,7.999999999999999,273.0,0.41868764994355046,-7.989036278036591,0.4186876499435505,-7.128052193506943,6.709364543563392
1.3552476657565415e-05,2.8849928150255875e-05,7.597595192178714e-06,0,7.999999999999998,272.0,0.2791959736200094,-7.995126616152764,0.27919597362000914,-7.063580742871417,6.784384769251407
1.3995248237747145e-05,2.8863116797358465e-05,7.141634964894396e-06,0,7.999999999999998,271.0,0.13961925149826784,-7.998781561251128,0.13961925149826748,-6.996957657115165,6.857338405616897
1.4433756729740643e-05,2.886751345948129e-05,6.69872981077807e-06,0,8.0,270.0,2.9605947323337506e-16,-8.0,9.797174393178826e-16,-6.92820323027551,6.9282032302755105
1.4867868559611317e-05,2.8863116797358465e-05,6.269014643030221e-06,0,7.999999999999999,269.0,-0.13961925149826904,-7.998781561251129,-0.1396192514982691,-6.857338405616898,6.996957657115167
1.5297451492690463e-05,2.8849928150255882e-05,5.852620357053654e-06,0,8.0,268.0,-0.2791959736200065,-7.995126616152767,-0.27919597362000714,-6.784384769251409,7.063580742871415
1.572237467385519e-05,2.882795153556319e-05,5.449673790581626e-06,0,7.999999999999999,267.0,-0.4186876499435484,-7.989036278036591,-0.4186876499435484,-6.709364543563393,7.128052193506941
1.6142508667388205e-05,2.8797193647570136e-05,5.060297685041658e-06,0,7.999999999999998,266.0,-0.5580517899530021,-7.980512402078593,-0.5580517899530022,-6.632300580440333,7.1903523703933345
1.655772549640513e-05,2.875766385542736e-05,4.684610648167514e-06,0,7.999999999999999,265.0,-0.6972459419812644,-7.9695575847339635,-0.6972459419812637,-6.553216354311934,7.2504622962932
1.696789868183757e-05,2.8709374200292466e-05,4.3227271178699665e-06,0,7.999999999999999,264.0,-0.8362277061412273,-7.956175162946186,-0.8362277061412279,-6.4721359549995805,7.308363661140807
1.7372903280959798e-05,2.8652339391662217e-05,3.974757327377987e-06,0,8.0,263.0,-0.9749547472411777,-7.940369213130577,-0.9749547472411785,-6.389084080378345,7.364038827619521
1.7772615925447535e-05,2.8586576802891803e-05,3.6408072716606643e-06,0,7.999999999999996,262.0,-1.1133848076805235,-7.9221445499325585,-1.1133848076805242,-6.304086028853774,7.417470836534297
1.8166914858957205e-05,2.8512106465902874e-05,3.3209786751399204e-06,0,7.999999999999998,261.0,-1.2514757203218465,-7.9015067247611,-1.251475720321846,-6.217167691655766,7.468643411977614
1.8555679974213977e-05,2.842895106508144e-05,3.01536896070459e-06,0,8.0,260.0,-1.3891854213354429,-7.878462024097665,-1.3891854213354435,-6.128355544951826,7.517540966287267
1.8938792849597696e-05,2.8337135930368147e-05,2.7240712200341592e-06,0,8.0,259.0,-1.5264719630123573,-7.853017467581312,-1.526471963012358,-6.037676641782178,7.564148604794535
1.9316136785215217e-05,2.8236689029542463e-05,2.447174185242326e-06,0,8.0,258.0,-1.6632935265420739,-7.8251808058704455,-1.663293526542076,-5.945158603819157,7.6084521303612265
1.9687596838448336e-05,2.8127640959703428e-05,2.1847622018482385e-06,0,7.999999999999998,257.0,-1.799608434750919,-7.79496051828188,-1.7996084347509198,-5.850829612953365,7.650438047704282
2.0053059858966443e-05,2.80100249379495e-05,1.936915203084063e-06,0,8.0,256.0,-1.9353751647973407,-7.762365810207972,-1.93537516479734,-5.7547184027092095,7.690093567506551
2.041241452319315e-05,2.7883876791260266e-05,1.7037086855465873e-06,0,8.0,255.0,-2.070552360820166,-7.7274066103125465,-2.0705523608201664,-5.656854249492381,7.7274066103125465
2.076555136821659e-05,2.7749234945583223e-05,1.4852136862001874e-06,0,7.999999999999999,254.0,-2.2050988465359915,-7.690093567506551,-2.205098846535992,-5.557266963671981,7.762365810207972
2.111236282513286e-05,2.7606140414128888e-05,1.281496760738254e-06,0,7.999999999999998,253.0,-2.338973637781894,-7.650438047704282,-2.3389736377818946,-5.455986880499986,7.79496051828188
2.1452743251812548e-05,2.7454636784877725e-05,1.0926199633097295e-06,0,7.999999999999998,252.0,-2.4721359549995787,-7.608452130361227,-2.4721359549995783,-5.353044850870865,7.8251808058704455
